Timestamp for sample frequency every 1 min,Temperature (°C),Barometric Pressure (mb)
2024-05-08 09:59:00,18.2600,998.4000
2024-05-08 10:00:00,18.2500,998.4900
2024-05-08 10:01:00,18.2500,998.5400
2024-05-08 10:02:00,18.2325,998.5400
2024-05-08 10:03:00,18.2325,998.5300
2024-05-08 10:04:00,18.2425,998.4600
2024-05-08 10:05:00,18.2150,998.4600
2024-05-08 10:06:00,18.2275,998.4400
2024-05-08 10:07:00,18.2300,998.5300
2024-05-08 10:08:00,18.2350,998.5200
2024-05-08 10:09:00,18.2525,998.5500
2024-05-08 10:10:00,18.2325,998.5000
2024-05-08 10:11:00,18.2150,998.4700
2024-05-08 10:12:00,18.2275,998.4500
2024-05-08 10:13:00,18.2350,998.4600
2024-05-08 10:14:00,18.2025,998.4700
2024-05-08 10:15:00,18.2325,998.4400
2024-05-08 10:16:00,18.2500,998.5000
2024-05-08 10:17:00,18.2450,998.5300
2024-05-08 10:18:00,18.2425,998.5400
2024-05-08 10:19:00,18.2375,998.5500
2024-05-08 10:20:00,18.2375,998.6200
2024-05-08 10:21:00,18.2450,998.5400
2024-05-08 10:22:00,18.2325,998.5200
2024-05-08 10:23:00,18.2125,998.5000
2024-05-08 10:24:00,18.2200,998.4800
2024-05-08 10:25:00,18.2525,998.4800
2024-05-08 10:26:00,18.2225,998.6400
2024-05-08 10:27:00,18.2250,998.5800
2024-05-08 10:28:00,18.2475,998.4900
2024-05-08 10:29:00,18.2475,998.5200
2024-05-08 10:30:00,18.2025,998.5900
2024-05-08 10:31:00,18.2200,998.5900
2024-05-08 10:32:00,18.2275,998.6200
2024-05-08 10:33:00,18.2200,998.6200
2024-05-08 10:34:00,18.2450,998.5700
2024-05-08 10:35:00,18.2450,998.5500
2024-05-08 10:36:00,18.2275,998.4700
2024-05-08 10:37:00,18.2125,998.4900
2024-05-08 10:38:00,18.2575,998.5000
2024-05-08 10:39:00,18.2325,998.5000
2024-05-08 10:40:00,18.2600,998.4600
2024-05-08 10:41:00,18.2500,998.4600
2024-05-08 10:42:00,18.2450,998.4400
2024-05-08 10:43:00,18.2550,998.5300
2024-05-08 10:44:00,18.2300,998.5800
2024-05-08 10:45:00,18.2575,998.5300
2024-05-08 10:46:00,18.2175,998.5900
2024-05-08 10:47:00,18.2050,998.5500
2024-05-08 10:48:00,18.2250,998.5500
2024-05-08 10:49:00,18.2350,998.4900
2024-05-08 10:50:00,18.2375,998.5000
2024-05-08 10:51:00,18.2425,998.5400
2024-05-08 10:52:00,18.2325,998.5000
2024-05-08 10:53:00,18.2475,998.4500
2024-05-08 10:54:00,18.2450,998.4600
2024-05-08 10:55:00,18.2700,998.4400
2024-05-08 10:56:00,18.2325,998.4400
2024-05-08 10:57:00,18.2225,998.4500
2024-05-08 10:58:00,18.2150,998.4700
2024-05-08 10:59:00,18.2375,998.4600
2024-05-08 11:00:00,18.2275,998.5700
2024-05-08 11:01:00,18.2450,998.4400
2024-05-08 11:02:00,18.2125,998.4900
2024-05-08 11:03:00,18.2325,998.4700
2024-05-08 11:04:00,18.2425,998.4300
2024-05-08 11:05:00,18.2250,998.4100
2024-05-08 11:06:00,18.2450,998.4400
2024-05-08 11:07:00,18.2475,998.4800
2024-05-08 11:08:00,18.2350,998.4100
2024-05-08 11:09:00,18.2475,998.4800
2024-05-08 11:10:00,18.2225,998.4500
2024-05-08 11:11:00,18.2350,998.4800
2024-05-08 11:12:00,18.2450,998.4300
2024-05-08 11:13:00,18.2525,998.4500
2024-05-08 11:14:00,18.2450,998.4000
2024-05-08 11:15:00,18.2500,998.3500
2024-05-08 11:16:00,18.2375,998.4000
2024-05-08 11:17:00,18.2550,998.2800
2024-05-08 11:18:00,18.2475,998.4300
2024-05-08 11:19:00,18.2325,998.3400
2024-05-08 11:20:00,18.2500,998.2900
2024-05-08 11:21:00,18.2550,998.3200
2024-05-08 11:22:00,18.2375,998.4300
2024-05-08 11:23:00,18.2450,998.3400
2024-05-08 11:24:00,18.2575,998.3000
2024-05-08 11:25:00,18.2350,998.3000
2024-05-08 11:26:00,18.2450,998.2900
2024-05-08 11:27:00,18.2250,998.3400
2024-05-08 11:28:00,18.2350,998.2800
2024-05-08 11:29:00,18.2350,998.2400
2024-05-08 11:30:00,18.2325,998.1400
2024-05-08 11:31:00,18.2425,998.2500
2024-05-08 11:32:00,18.2175,998.2000
2024-05-08 11:33:00,18.2350,998.2599
2024-05-08 11:34:00,18.2375,998.3200
2024-05-08 11:35:00,18.2375,998.2599
2024-05-08 11:36:00,18.2275,998.2599
2024-05-08 11:37:00,18.2375,998.1900
2024-05-08 11:38:00,18.2300,998.1800
2024-05-08 11:39:00,18.2325,998.2100
2024-05-08 11:40:00,18.2325,998.1900
2024-05-08 11:41:00,18.2325,998.2700
2024-05-08 11:42:00,18.2325,998.1800
2024-05-08 11:43:00,18.2550,998.1700
2024-05-08 11:44:00,18.2575,998.1700
2024-05-08 11:45:00,18.2575,998.1500
2024-05-08 11:46:00,18.2700,998.2100
2024-05-08 11:47:00,18.2575,998.1400
2024-05-08 11:48:00,18.2250,998.2300
2024-05-08 11:49:00,18.2425,998.1900
2024-05-08 11:50:00,18.2450,998.1700
2024-05-08 11:51:00,18.2525,998.1300
2024-05-08 11:52:00,18.2550,998.1400
2024-05-08 11:53:00,18.2675,998.2300
2024-05-08 11:54:00,18.2500,998.1600
2024-05-08 11:55:00,18.2550,998.1700
2024-05-08 11:56:00,18.2750,998.1700
2024-05-08 11:57:00,18.2600,998.2000
2024-05-08 11:58:00,18.2575,998.1600
2024-05-08 11:59:00,18.2550,998.1100
2024-05-08 12:00:00,18.2325,998.1100
2024-05-08 12:01:00,18.2450,998.1100
2024-05-08 12:02:00,18.2375,998.1000
2024-05-08 12:03:00,18.2375,998.1300
2024-05-08 12:04:00,18.2250,998.0300
2024-05-08 12:05:00,18.2300,998.0800
2024-05-08 12:06:00,18.2550,998.0800
2024-05-08 12:07:00,18.2575,998.0200
2024-05-08 12:08:00,18.2350,998.1300
2024-05-08 12:09:00,18.2350,998.0500
2024-05-08 12:10:00,18.2500,998.0099
2024-05-08 12:11:00,18.2575,997.9600
2024-05-08 12:12:00,18.2700,998.0800
2024-05-08 12:13:00,18.2625,998.0300
2024-05-08 12:14:00,18.2550,998.0099
2024-05-08 12:15:00,18.2450,998.0800
2024-05-08 12:16:00,18.2700,998.1100
2024-05-08 12:17:00,18.2825,998.0300
2024-05-08 12:18:00,18.2675,997.9900
2024-05-08 12:19:00,18.2450,998.0300
2024-05-08 12:20:00,18.2325,997.9400
2024-05-08 12:21:00,18.2325,997.9400
2024-05-08 12:22:00,18.2550,997.9500
2024-05-08 12:23:00,18.2550,997.8500
2024-05-08 12:24:00,18.2675,997.8700
2024-05-08 12:25:00,18.2475,997.8600
2024-05-08 12:26:00,18.2500,997.8400
2024-05-08 12:27:00,18.2475,997.8800
2024-05-08 12:28:00,18.2250,997.9700
2024-05-08 12:29:00,18.2575,997.8300
2024-05-08 12:30:00,18.2450,997.8400
2024-05-08 12:31:00,18.2250,997.9100
2024-05-08 12:32:00,18.2450,997.8300
2024-05-08 12:33:00,18.2475,997.9000
2024-05-08 12:34:00,18.2450,997.8200
2024-05-08 12:35:00,18.2450,997.7800
2024-05-08 12:36:00,18.2375,997.8100
2024-05-08 12:37:00,18.2225,997.7599
2024-05-08 12:38:00,18.2350,997.7800
2024-05-08 12:39:00,18.2225,997.7200
2024-05-08 12:40:00,18.2375,997.7200
2024-05-08 12:41:00,18.2500,997.7900
2024-05-08 12:42:00,18.2375,997.7500
2024-05-08 12:43:00,18.2375,997.7200
2024-05-08 12:44:00,18.2425,997.7900
2024-05-08 12:45:00,18.2350,997.7000
2024-05-08 12:46:00,18.2550,997.7400
2024-05-08 12:47:00,18.2625,997.6300
2024-05-08 12:48:00,18.2475,997.6500
2024-05-08 12:49:00,18.2475,997.5900
2024-05-08 12:50:00,18.2700,997.8300
2024-05-08 12:51:00,18.2525,997.7200
2024-05-08 12:52:00,18.2650,997.9300
2024-05-08 12:53:00,18.2675,997.6700
2024-05-08 12:54:00,18.2450,997.6500
2024-05-08 12:55:00,18.2550,997.5400
2024-05-08 12:56:00,18.2750,997.5800
2024-05-08 12:57:00,18.2550,997.6600
2024-05-08 12:58:00,18.2475,997.5600
2024-05-08 12:59:00,18.2600,997.5500
2024-05-08 13:00:00,18.2700,997.5500
2024-05-08 13:01:00,18.2375,997.6600
2024-05-08 13:02:00,18.2700,997.6100
2024-05-08 13:03:00,18.2700,997.5400
2024-05-08 13:04:00,18.2575,997.5700
2024-05-08 13:05:00,18.2475,997.5900
2024-05-08 13:06:00,18.2550,997.4900
2024-05-08 13:07:00,18.2725,997.5400
2024-05-08 13:08:00,18.2675,997.5700
2024-05-08 13:09:00,18.2575,997.5600
2024-05-08 13:10:00,18.2225,997.5800
2024-05-08 13:11:00,18.2525,997.5700
2024-05-08 13:12:00,18.2450,997.5200
2024-05-08 13:13:00,18.2475,997.4800
2024-05-08 13:14:00,18.2500,997.5600
2024-05-08 13:15:00,18.2750,997.4200
2024-05-08 13:16:00,18.2275,997.5200
2024-05-08 13:17:00,18.2550,997.4800
2024-05-08 13:18:00,18.2575,997.5200
2024-05-08 13:19:00,18.2550,997.5700
2024-05-08 13:20:00,18.2500,997.5099
2024-05-08 13:21:00,18.2550,997.4900
2024-05-08 13:22:00,18.2450,997.3900
2024-05-08 13:23:00,18.2500,997.4700
2024-05-08 13:24:00,18.2575,997.5000
2024-05-08 13:25:00,18.2575,997.5200
2024-05-08 13:26:00,18.2550,997.4600
2024-05-08 13:27:00,18.2525,997.4500
2024-05-08 13:28:00,18.2475,997.4900
2024-05-08 13:29:00,18.2850,997.5400
2024-05-08 13:30:00,18.2550,997.5000
2024-05-08 13:31:00,18.2725,997.5200
2024-05-08 13:32:00,18.2550,997.4700
2024-05-08 13:33:00,18.2525,997.4500
2024-05-08 13:34:00,18.2500,997.4200
2024-05-08 13:35:00,18.2375,997.4300
2024-05-08 13:36:00,18.2450,997.9300
2024-05-08 13:37:00,18.2500,997.3800
2024-05-08 13:38:00,18.2525,997.3400
2024-05-08 13:39:00,18.2500,997.4000
2024-05-08 13:40:00,18.2500,997.4600
2024-05-08 13:41:00,18.2550,998.0700
2024-05-08 13:42:00,18.2700,997.5099
2024-05-08 13:43:00,18.2550,997.5099
2024-05-08 13:44:00,18.2625,997.5000
2024-05-08 13:45:00,18.2575,997.4900
2024-05-08 13:46:00,18.2450,997.4200
2024-05-08 13:47:00,18.2475,997.3400
2024-05-08 13:48:00,18.2575,997.3800
2024-05-08 13:49:00,18.2575,997.3700
2024-05-08 13:50:00,18.2500,997.2800
2024-05-08 13:51:00,18.2525,997.2700
2024-05-08 13:52:00,18.2325,997.2800
2024-05-08 13:53:00,18.2625,997.2700
2024-05-08 13:54:00,18.2450,997.3300
2024-05-08 13:55:00,18.2550,997.3800
2024-05-08 13:56:00,18.2450,997.4500
2024-05-08 13:57:00,18.2500,997.3400
2024-05-08 13:58:00,18.2475,997.9400
2024-05-08 13:59:00,18.2700,997.8900
2024-05-08 14:00:00,18.3400,997.9300
2024-05-08 14:01:00,18.4150,997.5000
2024-05-08 14:02:00,18.4725,997.3900
2024-05-08 14:03:00,18.4575,997.4300
2024-05-08 14:04:00,18.4275,997.3900
2024-05-08 14:05:00,18.4075,997.3500
2024-05-08 14:06:00,18.3825,997.2700
2024-05-08 14:07:00,18.3750,997.3100
2024-05-08 14:08:00,18.3650,997.2800
2024-05-08 14:09:00,18.3325,997.3000
2024-05-08 14:10:00,18.3625,997.3500
2024-05-08 14:11:00,18.3475,997.3300
2024-05-08 14:12:00,18.3675,997.3100
2024-05-08 14:13:00,18.3425,997.3200
2024-05-08 14:14:00,18.3250,997.3000
2024-05-08 14:15:00,18.3200,997.2800
2024-05-08 14:16:00,18.3125,997.2400
2024-05-08 14:17:00,18.3125,997.2100
2024-05-08 14:18:00,18.3050,997.2300
2024-05-08 14:19:00,18.3025,997.2400
2024-05-08 14:20:00,18.3075,997.1600
2024-05-08 14:21:00,18.3025,997.1900
2024-05-08 14:22:00,18.3125,997.1600
2024-05-08 14:23:00,18.2825,997.3700
2024-05-08 14:24:00,18.3000,997.4000
2024-05-08 14:25:00,18.3000,997.3600
2024-05-08 14:26:00,18.3075,997.3800
2024-05-08 14:27:00,18.2850,997.4500
2024-05-08 14:28:00,18.2850,997.2000
2024-05-08 14:29:00,18.2725,997.1600
2024-05-08 14:30:00,18.2825,997.1500
2024-05-08 14:31:00,18.3000,997.1900
2024-05-08 14:32:00,18.2975,997.1300
2024-05-08 14:33:00,18.3000,997.1800
2024-05-08 14:34:00,18.3075,997.1800
2024-05-08 14:35:00,18.2975,997.1300
2024-05-08 14:36:00,18.2875,997.1400
2024-05-08 14:37:00,18.3025,997.1400
2024-05-08 14:38:00,18.2675,997.0500
2024-05-08 14:39:00,18.2825,997.0600
2024-05-08 14:40:00,18.3075,997.0900
2024-05-08 14:41:00,18.2975,997.0300
2024-05-08 14:42:00,18.2875,997.1000
2024-05-08 14:43:00,18.2700,997.1100
2024-05-08 14:44:00,18.2800,997.0500
2024-05-08 14:45:00,18.2575,996.9700
2024-05-08 14:46:00,18.2650,997.0099
2024-05-08 14:47:00,18.2850,997.0200
2024-05-08 14:48:00,18.3000,997.0000
2024-05-08 14:49:00,18.2950,997.0200
2024-05-08 14:50:00,18.2975,997.0400
2024-05-08 14:51:00,18.2675,997.1200
2024-05-08 14:52:00,18.2975,997.0000
2024-05-08 14:53:00,18.2850,996.9200
2024-05-08 14:54:00,18.2750,997.1100
2024-05-08 14:55:00,18.3025,997.0400
2024-05-08 14:56:00,18.3025,997.0000
2024-05-08 14:57:00,18.3200,996.9800
2024-05-08 14:58:00,18.3225,996.9800
2024-05-08 14:59:00,18.3450,996.8800
2024-05-08 15:00:00,18.3500,996.9100
2024-05-08 15:01:00,18.3550,996.8800
2024-05-08 15:02:00,18.3625,996.9500
2024-05-08 15:03:00,18.3400,996.9100
2024-05-08 15:04:00,18.3325,996.8200
2024-05-08 15:05:00,18.3475,996.8700
2024-05-08 15:06:00,18.3200,996.8300
2024-05-08 15:07:00,18.3050,996.8800
2024-05-08 15:08:00,18.3000,996.9300
2024-05-08 15:09:00,18.3100,996.8900
2024-05-08 15:10:00,18.3075,996.8200
2024-05-08 15:11:00,18.3100,996.8600
2024-05-08 15:12:00,18.3400,996.8800
2024-05-08 15:13:00,18.3225,996.8000
2024-05-08 15:14:00,18.3400,996.7800
2024-05-08 15:15:00,18.3125,996.8300
2024-05-08 15:16:00,18.3200,996.7700
2024-05-08 15:17:00,18.2875,996.6900
2024-05-08 15:18:00,18.3050,996.7900
2024-05-08 15:19:00,18.2875,996.8000
2024-05-08 15:20:00,18.2925,996.8000
2024-05-08 15:21:00,18.3075,996.7500
2024-05-08 15:22:00,18.2925,996.7100
2024-05-08 15:23:00,18.3075,996.7400
2024-05-08 15:24:00,18.3000,996.6600
2024-05-08 15:25:00,18.3050,996.6900
2024-05-08 15:26:00,18.3075,996.6200
2024-05-08 15:27:00,18.3000,996.6400
2024-05-08 15:28:00,18.3000,996.5900
2024-05-08 15:29:00,18.2950,996.5900
2024-05-08 15:30:00,18.3075,996.6400
2024-05-08 15:31:00,18.3100,996.6200
2024-05-08 15:32:00,18.3025,996.6600
2024-05-08 15:33:00,18.2900,996.5500
2024-05-08 15:34:00,18.2825,996.5600
2024-05-08 15:35:00,18.2925,996.5300
2024-05-08 15:36:00,18.3125,996.5500
2024-05-08 15:37:00,18.2875,996.4700
2024-05-08 15:38:00,18.3100,996.5300
2024-05-08 15:39:00,18.3075,996.5000
2024-05-08 15:40:00,18.2975,996.4600
2024-05-08 15:41:00,18.3075,996.4300
2024-05-08 15:42:00,18.3200,996.4800
2024-05-08 15:43:00,18.3075,996.4600
2024-05-08 15:44:00,18.3225,996.5099
2024-05-08 15:45:00,18.3000,996.4400
2024-05-08 15:46:00,18.3125,996.4600
2024-05-08 15:47:00,18.3225,996.4100
2024-05-08 15:48:00,18.3225,996.3700
2024-05-08 15:49:00,18.2900,996.3900
2024-05-08 15:50:00,18.3075,996.4400
2024-05-08 15:51:00,18.3000,996.3200
2024-05-08 15:52:00,18.2975,996.2599
2024-05-08 15:53:00,18.3100,996.2400
2024-05-08 15:54:00,18.2925,996.3300
2024-05-08 15:55:00,18.3075,996.3300
2024-05-08 15:56:00,18.3200,996.2900
2024-05-08 15:57:00,18.3200,996.2400
2024-05-08 15:58:00,18.3100,996.2400
2024-05-08 15:59:00,18.3075,996.1900
2024-05-08 16:00:00,18.3350,996.1600
2024-05-08 16:01:00,18.3350,996.1500
2024-05-08 16:02:00,18.3125,996.2200
2024-05-08 16:03:00,18.2975,996.1300
2024-05-08 16:04:00,18.3000,996.2200
2024-05-08 16:05:00,18.3000,996.1700
2024-05-08 16:06:00,18.2825,996.2000
2024-05-08 16:07:00,18.2900,996.2500
2024-05-08 16:08:00,18.2950,996.2000
2024-05-08 16:09:00,18.3000,996.1500
2024-05-08 16:10:00,18.3075,996.1400
2024-05-08 16:11:00,18.2675,996.0900
2024-05-08 16:12:00,18.2700,996.0900
2024-05-08 16:13:00,18.3000,996.0800
2024-05-08 16:14:00,18.3075,996.1100
2024-05-08 16:15:00,18.3025,996.0500
2024-05-08 16:16:00,18.3075,996.0400
2024-05-08 16:17:00,18.2825,995.9700
2024-05-08 16:18:00,18.2850,996.0000
2024-05-08 16:19:00,18.2825,996.0400
2024-05-08 16:20:00,18.2925,996.0000
2024-05-08 16:21:00,18.2975,995.9900
2024-05-08 16:22:00,18.2875,995.9900
2024-05-08 16:23:00,18.2875,996.0500
2024-05-08 16:24:00,18.3100,996.0200
2024-05-08 16:25:00,18.2850,995.9800
2024-05-08 16:26:00,18.2825,996.0000
2024-05-08 16:27:00,18.2725,996.0200
2024-05-08 16:28:00,18.2725,995.9400
2024-05-08 16:29:00,18.2625,995.9600
2024-05-08 16:30:00,18.2700,995.9600
2024-05-08 16:31:00,18.2675,995.9400
2024-05-08 16:32:00,18.2700,995.8600
2024-05-08 16:33:00,18.2800,995.9600
2024-05-08 16:34:00,18.2500,995.7900
2024-05-08 16:35:00,18.2700,995.8600
2024-05-08 16:36:00,18.2925,995.7500
2024-05-08 16:37:00,18.2825,995.9000
2024-05-08 16:38:00,18.2850,995.8700
2024-05-08 16:39:00,18.2550,995.8900
2024-05-08 16:40:00,18.2550,995.8500
2024-05-08 16:41:00,18.2650,995.9300
2024-05-08 16:42:00,18.2700,995.8600
2024-05-08 16:43:00,18.2700,995.8400
2024-05-08 16:44:00,18.2575,995.8000
2024-05-08 16:45:00,18.2425,995.8100
2024-05-08 16:46:00,18.2550,995.7500
2024-05-08 16:47:00,18.2575,995.7300
2024-05-08 16:48:00,18.2575,995.7200
2024-05-08 16:49:00,18.2800,995.7500
2024-05-08 16:50:00,18.2700,995.7300
2024-05-08 16:51:00,18.2725,995.8700
2024-05-08 16:52:00,18.2825,995.7300
2024-05-08 16:53:00,18.2725,995.7500
2024-05-08 16:54:00,18.3025,995.7300
2024-05-08 16:55:00,18.2825,995.6600
2024-05-08 16:56:00,18.2825,995.7000
2024-05-08 16:57:00,18.2975,995.8000
2024-05-08 16:58:00,18.2900,995.7000
2024-05-08 16:59:00,18.2875,995.7100
2024-05-08 17:00:00,18.2925,995.7200
2024-05-08 17:01:00,18.2925,995.7300
2024-05-08 17:02:00,18.2750,995.6700
2024-05-08 17:03:00,18.2450,995.6300
2024-05-08 17:04:00,18.2850,995.6600
2024-05-08 17:05:00,18.2850,995.7200
2024-05-08 17:06:00,18.2825,995.6400
2024-05-08 17:07:00,18.2900,995.6400
2024-05-08 17:08:00,18.2950,995.7300
2024-05-08 17:09:00,18.2725,995.6100
2024-05-08 17:10:00,18.2700,995.5900
2024-05-08 17:11:00,18.3000,995.6400
2024-05-08 17:12:00,18.2825,995.6100
2024-05-08 17:13:00,18.2850,995.6700
2024-05-08 17:14:00,18.2825,995.7100
2024-05-08 17:15:00,18.2450,995.6600
2024-05-08 17:16:00,18.2825,995.5700
2024-05-08 17:17:00,18.2700,995.6800
2024-05-08 17:18:00,18.2625,995.6700
2024-05-08 17:19:00,18.2875,995.6000
2024-05-08 17:20:00,18.2500,995.6400
2024-05-08 17:21:00,18.2750,995.6200
2024-05-08 17:22:00,18.2325,995.6300
2024-05-08 17:23:00,18.2600,995.6100
2024-05-08 17:24:00,18.2475,995.6800
2024-05-08 17:25:00,18.2575,995.6200
2024-05-08 17:26:00,18.2550,995.6400
2024-05-08 17:27:00,18.2525,995.5300
2024-05-08 17:28:00,18.2675,995.6500
2024-05-08 17:29:00,18.2725,995.5300
2024-05-08 17:30:00,18.2700,995.5500
2024-05-08 17:31:00,18.2575,995.4900
2024-05-08 17:32:00,18.2600,995.4600
2024-05-08 17:33:00,18.2725,995.5000
2024-05-08 17:34:00,18.2650,995.4700
2024-05-08 17:35:00,18.2550,995.5200
2024-05-08 17:36:00,18.2700,995.5000
2024-05-08 17:37:00,18.2825,995.4700
2024-05-08 17:38:00,18.2800,995.5000
2024-05-08 17:39:00,18.2825,995.4800
2024-05-08 17:40:00,18.2750,995.4700
2024-05-08 17:41:00,18.2825,995.5300
2024-05-08 17:42:00,18.2650,995.6100
2024-05-08 17:43:00,18.2825,995.5200
2024-05-08 17:44:00,18.2725,995.5500
2024-05-08 17:45:00,18.2850,995.6300
2024-05-08 17:46:00,18.2550,995.6200
2024-05-08 17:47:00,18.2575,995.5800
2024-05-08 17:48:00,18.2850,995.5500
2024-05-08 17:49:00,18.2725,995.5900
2024-05-08 17:50:00,18.2550,995.6200
2024-05-08 17:51:00,18.2625,995.5700
2024-05-08 17:52:00,18.2450,995.6200
2024-05-08 17:53:00,18.2725,995.6200
2024-05-08 17:54:00,18.2825,995.5800
2024-05-08 17:55:00,18.2550,995.5200
2024-05-08 17:56:00,18.2600,995.6200
2024-05-08 17:57:00,18.2650,995.5300
2024-05-08 17:58:00,18.2725,995.5300
2024-05-08 17:59:00,18.3125,995.4600
2024-05-08 18:00:00,18.2825,995.4900
2024-05-08 18:01:00,18.2975,995.4900
2024-05-08 18:02:00,18.2750,995.4800
2024-05-08 18:03:00,18.3075,995.5000
2024-05-08 18:04:00,18.2850,995.5400
2024-05-08 18:05:00,18.3000,995.4500
2024-05-08 18:06:00,18.2925,995.4500
2024-05-08 18:07:00,18.2850,995.5099
2024-05-08 18:08:00,18.2725,995.4400
2024-05-08 18:09:00,18.2900,995.5099
2024-05-08 18:10:00,18.2925,995.5800
2024-05-08 18:11:00,18.3050,995.6100
2024-05-08 18:12:00,18.2750,995.5300
2024-05-08 18:13:00,18.2725,995.5300
2024-05-08 18:14:00,18.2750,995.5800
2024-05-08 18:15:00,18.2750,995.5200
2024-05-08 18:16:00,18.2825,995.5200
2024-05-08 18:17:00,18.2650,995.5500
2024-05-08 18:18:00,18.2850,995.5500
2024-05-08 18:19:00,18.2700,995.5400
2024-05-08 18:20:00,18.2750,995.5200
2024-05-08 18:21:00,18.2600,995.5400
2024-05-08 18:22:00,18.2925,995.6600
2024-05-08 18:23:00,18.2700,995.5700
2024-05-08 18:24:00,18.2625,995.6200
2024-05-08 18:25:00,18.2725,995.6900
2024-05-08 18:26:00,18.2825,995.6600
2024-05-08 18:27:00,18.2950,995.6600
2024-05-08 18:28:00,18.2900,995.7000
2024-05-08 18:29:00,18.2850,995.7000
2024-05-08 18:30:00,18.2825,995.7100
2024-05-08 18:31:00,18.2625,995.7599
2024-05-08 18:32:00,18.2825,995.7100
2024-05-08 18:33:00,18.2725,995.7800
2024-05-08 18:34:00,18.2650,995.8700
2024-05-08 18:35:00,18.2700,995.8200
2024-05-08 18:36:00,18.2825,995.9100
2024-05-08 18:37:00,18.2700,995.8900
2024-05-08 18:38:00,18.2725,995.7800
2024-05-08 18:39:00,18.2450,995.9300
2024-05-08 18:40:00,18.2700,995.8200
2024-05-08 18:41:00,18.2500,995.9600
2024-05-08 18:42:00,18.2650,995.9300
2024-05-08 18:43:00,18.2600,995.9400
2024-05-08 18:44:00,18.2725,995.8800
2024-05-08 18:45:00,18.2575,995.9000
2024-05-08 18:46:00,18.2600,995.8900
2024-05-08 18:47:00,18.2475,995.9400
2024-05-08 18:48:00,18.2725,995.9800
2024-05-08 18:49:00,18.2675,995.9900
2024-05-08 18:50:00,18.2600,995.9400
2024-05-08 18:51:00,18.2725,996.0200
2024-05-08 18:52:00,18.2550,995.9800
2024-05-08 18:53:00,18.2300,995.9900
2024-05-08 18:54:00,18.2500,995.9400
2024-05-08 18:55:00,18.2700,996.0300
2024-05-08 18:56:00,18.2700,995.9700
2024-05-08 18:57:00,18.2700,996.0200
2024-05-08 18:58:00,18.2475,996.0000
2024-05-08 18:59:00,18.2450,996.0300
2024-05-08 19:00:00,18.2750,996.0700
2024-05-08 19:01:00,18.2750,996.0900
2024-05-08 19:02:00,18.3025,996.0600
2024-05-08 19:03:00,18.3025,996.0600
2024-05-08 19:04:00,18.3150,996.1200
2024-05-08 19:05:00,18.3325,996.1500
2024-05-08 19:06:00,18.3075,996.1200
2024-05-08 19:07:00,18.3225,996.0400
2024-05-08 19:08:00,18.3000,996.0800
2024-05-08 19:09:00,18.2850,995.9600
2024-05-08 19:10:00,18.2600,995.9900
2024-05-08 19:11:00,18.2850,996.0400
2024-05-08 19:12:00,18.2750,995.9500
2024-05-08 19:13:00,18.2900,995.9600
2024-05-08 19:14:00,18.2825,995.9700
2024-05-08 19:15:00,18.2700,996.0300
2024-05-08 19:16:00,18.2825,996.0300
2024-05-08 19:17:00,18.2500,995.9700
2024-05-08 19:18:00,18.2725,995.9700
2024-05-08 19:19:00,18.2825,996.0500
2024-05-08 19:20:00,18.2750,996.0000
2024-05-08 19:21:00,18.2550,996.1500
2024-05-08 19:22:00,18.2975,996.0800
2024-05-08 19:23:00,18.2700,996.1200
2024-05-08 19:24:00,18.2900,996.1800
2024-05-08 19:25:00,18.2625,996.1600
2024-05-08 19:26:00,18.2750,996.1600
2024-05-08 19:27:00,18.2725,996.1800
2024-05-08 19:28:00,18.2675,996.1700
2024-05-08 19:29:00,18.2800,996.1600
2024-05-08 19:30:00,18.2825,996.1300
2024-05-08 19:31:00,18.2800,996.2100
2024-05-08 19:32:00,18.2600,996.2000
2024-05-08 19:33:00,18.2850,996.3000
2024-05-08 19:34:00,18.2450,996.2200
2024-05-08 19:35:00,18.2550,996.2100
2024-05-08 19:36:00,18.2825,996.2100
2024-05-08 19:37:00,18.2450,996.3200
2024-05-08 19:38:00,18.2675,996.2900
2024-05-08 19:39:00,18.2825,996.2200
2024-05-08 19:40:00,18.2700,996.2300
2024-05-08 19:41:00,18.2600,996.2200
2024-05-08 19:42:00,18.2825,996.2200
2024-05-08 19:43:00,18.2600,996.1500
2024-05-08 19:44:00,18.2475,996.1700
2024-05-08 19:45:00,18.2850,996.2100
2024-05-08 19:46:00,18.2650,996.1800
2024-05-08 19:47:00,18.2575,996.2000
2024-05-08 19:48:00,18.2575,996.1500
2024-05-08 19:49:00,18.2800,996.1300
2024-05-08 19:50:00,18.2500,996.1500
2024-05-08 19:51:00,18.2800,996.1800
2024-05-08 19:52:00,18.2750,996.1600
2024-05-08 19:53:00,18.2900,996.2300
2024-05-08 19:54:00,18.2700,996.2900
2024-05-08 19:55:00,18.2600,996.2400
2024-05-08 19:56:00,18.2750,996.3100
2024-05-08 19:57:00,18.2550,996.3200
2024-05-08 19:58:00,18.2725,996.3200
2024-05-08 19:59:00,18.2700,996.3600
2024-05-08 20:00:00,18.2700,996.3600
2024-05-08 20:01:00,18.2750,996.2599
2024-05-08 20:02:00,18.2975,996.3000
2024-05-08 20:03:00,18.2975,996.2900
2024-05-08 20:04:00,18.2800,996.4000
2024-05-08 20:05:00,18.3000,996.3400
